city,state,lat,lon
Tallapoosa,MO,36.508056,-89.819167
Taneyville,MO,36.740497,-93.027951
Tarkio,MO,40.441841,-95.378586
Taylor,MO,39.914486,-91.527834
Tebbetts,MO,38.640193,-91.967316
Tecumseh,MO,36.58751,-92.259782
Thayer,MO,36.532714,-91.541803
Theodosia,MO,36.569019,-92.701861
Thompson,MO,39.20258,-92.025945
Thornfield,MO,36.707546,-92.657789
Tiff,MO,38.019167,-90.652778
Tiff City,MO,36.664447,-94.593437
Tina,MO,39.551751,-93.46475
Tipton,MO,38.654839,-92.781448
Treloar,MO,38.644444,-91.187778
Trenton,MO,40.082335,-93.608634
Trimble,MO,39.487067,-94.551234
Triplett,MO,39.501098,-93.192771
Troy,MO,39.001212,-90.962449
Truxton,MO,38.967002,-91.212618
Tunas,MO,37.839196,-92.980788
Turners,MO,37.180833,-93.155278
Turney,MO,39.631772,-94.297241
Tuscumbia,MO,38.238881,-92.491739
Udall,MO,36.525291,-92.23345
Ulman,MO,38.134141,-92.463979
Union,MO,38.445629,-91.020596
Union Star,MO,39.984645,-94.578732
Uniontown,MO,37.610708,-89.723744
Unionville,MO,40.481464,-92.995094
Urbana,MO,37.85233,-93.150972
Urich,MO,38.44489,-93.97847
Utica,MO,39.741742,-93.628897
Valles Mines,MO,38.041944,-90.499722
Valley Park,MO,38.557619,-90.492422
Van Buren,MO,37.00153,-91.000681
Vandalia,MO,39.294937,-91.488299
Vanduser,MO,36.990556,-89.685556
Vanzant,MO,36.977829,-92.210068
Verona,MO,36.936964,-93.800505
Versailles,MO,38.436491,-92.825835
Viburnum,MO,37.715066,-91.128922
Vichy,MO,38.097958,-91.77875
Vienna,MO,38.191926,-91.942208
Villa Ridge,MO,38.460108,-90.882198
Vista,MO,37.988333,-93.663889
Vulcan,MO,37.305963,-90.710608
Waco,MO,37.246944,-94.599167
Waldron,MO,39.222222,-94.793056
Walker,MO,37.893023,-94.229301
Walnut Grove,MO,37.394253,-93.504356
Walnut Shade,MO,36.770395,-93.214824
Wappapello,MO,36.976566,-90.284805
Wardell,MO,36.347215,-89.816362
Warrensburg,MO,38.766695,-93.727341
Warrenton,MO,38.805042,-91.174047
Warsaw,MO,38.250186,-93.337279
Washburn,MO,36.580703,-93.991974
Washington,MO,38.545851,-91.019346
Wasola,MO,36.782631,-92.58991
Watson,MO,40.477985,-95.61931
Waverly,MO,39.205523,-93.525652
Wayland,MO,40.442574,-91.607864
Waynesville,MO,37.817515,-92.198944
Weatherby,MO,39.888699,-94.254959
Weaubleau,MO,37.880393,-93.534355
Webb City,MO,37.144,-94.472683
Wellington,MO,39.125845,-93.985513
Wellsville,MO,39.076482,-91.564519
Wentworth,MO,36.980702,-94.132169
Wentzville,MO,38.801963,-90.85344
Wesco,MO,37.873185,-91.349028
West Alton,MO,38.875796,-90.238363
West Plains,MO,36.728418,-91.871681
Westboro,MO,40.535748,-95.313419
Weston,MO,39.445294,-94.914453
Westphalia,MO,38.426968,-92.039221
Wheatland,MO,37.910283,-93.398129
Wheaton,MO,36.765145,-94.04916
Wheeling,MO,39.801137,-93.386835
Whiteman Air Force Base,MO,38.731683,-93.572514
Whiteoak,MO,36.330278,-90.027778
Whiteside,MO,39.185278,-91.016667
Whitewater,MO,37.286495,-89.736338
Willard,MO,37.296153,-93.425861
Williamsburg,MO,38.898143,-91.679188
Williamstown,MO,40.21559,-91.854809
Williamsville,MO,36.963789,-90.487851
Willow Springs,MO,36.995812,-91.940545
Windsor,MO,38.52719,-93.526864
Windyville,MO,37.718209,-92.937891
Winfield,MO,38.989727,-90.821319
Winigan,MO,40.03706,-92.93007
Winona,MO,37.016869,-91.312059
Winston,MO,39.84995,-94.148747
Wolf Island,MO,36.739167,-89.210278
Wooldridge,MO,38.919475,-92.582584
Worth,MO,40.4173,-94.437084
Worthington,MO,40.424001,-92.740139
Wright City,MO,38.809677,-91.03293
Wyaconda,MO,40.372083,-91.907077
Wyatt,MO,36.909167,-89.2225
Yukon,MO,37.231108,-91.824377
Zalma,MO,37.13648,-90.075711
Zanoni,MO,36.692518,-92.304677
Abbeville,MS,34.455553,-89.568835
Aberdeen,MS,33.828439,-88.538033
Ackerman,MS,33.351684,-89.20139
Algoma,MS,34.176111,-89.031111
Alligator,MS,34.129425,-90.738214
Amory,MS,33.9844,-88.470917
Anguilla,MS,33.01213,-90.809535
Arcola,MS,33.269722,-90.879722
Arkabutla,MS,34.698889,-90.122222
Artesia,MS,33.415278,-88.643889
Ashland,MS,34.79456,-89.205428
Avon,MS,33.23,-91.047222
Bailey,MS,32.475417,-88.699086
Baldwyn,MS,34.527959,-88.63748
Banner,MS,34.094911,-89.415383
Bassfield,MS,31.503695,-89.702735
Batesville,MS,34.331651,-89.91418
Bay Saint Louis,MS,30.324275,-89.397356
Bay Springs,MS,31.944939,-89.233768
Beaumont,MS,31.136763,-88.905492
Becker,MS,33.933056,-88.481111
Belden,MS,34.278663,-88.816011
Belen,MS,34.273056,-90.354167
Bellefontaine,MS,33.648611,-89.31
Belmont,MS,34.51025,-88.230912
Belzoni,MS,33.18421,-90.492435
Benoit,MS,33.644795,-91.033765
Benton,MS,32.815772,-90.281516
Bentonia,MS,32.700015,-90.372156
Beulah,MS,33.787954,-90.979545
Big Creek,MS,33.851359,-89.437833
Biloxi,MS,30.403478,-88.897143
Blue Mountain,MS,34.670986,-89.008775
Blue Springs,MS,34.427286,-88.859004
Bogue Chitto,MS,31.456344,-90.473183
Bolton,MS,32.377751,-90.447436
Booneville,MS,34.669431,-88.544299
Boyle,MS,33.685369,-90.733503
Brandon,MS,32.303803,-89.964029
Braxton,MS,32.001581,-89.967225
Brookhaven,MS,31.58581,-90.451995
Brooklyn,MS,30.998852,-89.23372
Brooksville,MS,33.213961,-88.501351
Bruce,MS,34.006628,-89.348387
Buckatunna,MS,31.507976,-88.52573
Bude,MS,31.462778,-90.85
Burnsville,MS,34.857885,-88.306962
Byhalia,MS,34.885351,-89.676332
Byram,MS,32.1932,-90.2708
Caledonia,MS,33.686461,-88.314537
Calhoun City,MS,33.840776,-89.317809
Camden,MS,32.794832,-89.892838
Canton,MS,32.620543,-90.006079
Carriere,MS,30.617772,-89.57793
Carrollton,MS,33.520765,-89.950633
Carson,MS,31.558501,-89.775821
Carthage,MS,32.788635,-89.535274
Cary,MS,32.805833,-90.926667
Cascilla,MS,33.907905,-90.036163
Cedarbluff,MS,33.61616,-88.826712
Centreville,MS,31.089329,-91.095985
Charleston,MS,33.972621,-90.111559
Chatawa,MS,31.060278,-90.472222
Chatham,MS,33.100556,-91.097778
Chunky,MS,32.247156,-88.946968
Clara,MS,31.580278,-88.696389
Clarksdale,MS,34.204984,-90.577755
Cleveland,MS,33.743002,-90.730871
Clinton,MS,32.341079,-90.322893
Coahoma,MS,34.36247,-90.472748
Coffeeville,MS,33.921468,-89.678177
Coila,MS,33.373111,-89.991516
Coldwater,MS,34.692362,-89.986882
Collins,MS,31.670712,-89.543809
Collinsville,MS,32.518278,-88.815532
Columbia,MS,31.255877,-89.799785
Columbus,MS,33.537699,-88.426194
Como,MS,34.513728,-89.915508
Conehatta,MS,32.466974,-89.268956
Corinth,MS,34.93236,-88.543884
Courtland,MS,34.25958,-89.939591
Crawford,MS,33.321922,-88.567119
Crenshaw,MS,34.453966,-90.185524
Crosby,MS,31.299406,-91.023712
Crowder,MS,34.173056,-90.136389
Cruger,MS,33.310977,-90.231577
Crystal Springs,MS,31.993329,-90.374439
D Lo,MS,31.985556,-89.899167
Daleville,MS,32.551124,-88.660942
Darling,MS,34.358889,-90.274167
De Kalb,MS,32.716235,-88.733158
Decatur,MS,32.435798,-89.116832
Delta City,MS,33.073889,-90.795
Dennis,MS,34.549735,-88.21167
Derma,MS,33.855556,-89.284444
Diamondhead,MS,30.394444,-89.363889
Diberville,MS,30.4413,-88.8986
Doddsville,MS,33.630045,-90.52637
Drew,MS,33.867031,-90.540606
Dublin,MS,34.072222,-90.490556
Duck Hill,MS,33.686475,-89.733425
Dumas,MS,34.64915,-88.807229
Duncan,MS,34.046966,-90.765191
Dundee,MS,34.528181,-90.38907
Durant,MS,33.082756,-89.86116
Eastabuchie,MS,31.471111,-89.230833
Ecru,MS,34.337106,-88.955956
Edwards,MS,32.316008,-90.598392
Elliott,MS,33.683333,-89.749167
Ellisville,MS,31.579663,-89.223073
Enid,MS,34.126345,-90.004392
Enterprise,MS,32.156266,-88.84735
Escatawpa,MS,30.440278,-88.543611
Ethel,MS,33.152587,-89.494707
Etta,MS,34.435231,-89.176706
Eupora,MS,33.568908,-89.304542
Falcon,MS,34.393056,-90.256389
Falkner,MS,34.841682,-88.952493
Farrell,MS,34.264167,-90.672222
Fayette,MS,31.712058,-91.058226
Fernwood,MS,31.185278,-90.448889
Flora,MS,32.557832,-90.323506
Florence,MS,32.153002,-90.121672
Flowood,MS,32.3165,-90.1105
Forest,MS,32.346999,-89.467201
Foxworth,MS,31.247325,-89.931075
French Camp,MS,33.338319,-89.394585
Friars Point,MS,34.369444,-90.638889
Fulton,MS,34.274543,-88.379262
Gallman,MS,31.931944,-90.389167
Gattman,MS,33.87417,-88.258779
Gautier,MS,30.398032,-88.641173
Georgetown,MS,31.855198,-90.212736
Glen,MS,34.877981,-88.435859
Glen Allan,MS,33.025361,-91.009193
Glendora,MS,33.829167,-90.293056
Gloster,MS,31.19033,-90.924045
Golden,MS,34.481214,-88.184159
Goodman,MS,32.972133,-89.982145
Gore Springs,MS,33.724529,-89.575449
Grace,MS,32.999444,-90.956389
Greenville,MS,33.378737,-91.046793
Greenwood,MS,33.515884,-90.172589
Greenwood Springs,MS,33.99344,-88.312333
Grenada,MS,33.775094,-89.808738
Gulfport,MS,30.382556,-89.097618
Gunnison,MS,33.943886,-90.931899
Guntown,MS,34.429882,-88.701059
Hamilton,MS,33.801141,-88.44784
Harperville,MS,32.494167,-89.489444
Harriston,MS,31.725,-91.032222
Harrisville,MS,31.967552,-90.105359
Hattiesburg,MS,31.314553,-89.306471
Hazlehurst,MS,31.856188,-90.405078
Heidelberg,MS,31.882031,-88.998052
Hermanville,MS,31.956374,-90.844588
Hernando,MS,34.809588,-90.009487
Hickory,MS,32.320012,-89.009254
Hickory Flat,MS,34.624362,-89.186229
Hillsboro,MS,32.459167,-89.511389
Holcomb,MS,33.760385,-89.901958
Hollandale,MS,33.177917,-90.84857
Holly Bluff,MS,32.824216,-90.704486
Holly Ridge,MS,33.445556,-90.753333
Holly Springs,MS,34.7687,-89.4483
Horn Lake,MS,34.9519,-90.050719
Houlka,MS,34.056145,-89.053114
Houston,MS,33.902554,-88.967005
Hurley,MS,30.660833,-88.494167
Independence,MS,34.705,-89.808889
Indianola,MS,33.449075,-90.654144
Inverness,MS,33.348964,-90.605065
Isola,MS,33.247112,-90.604027
Itta Bena,MS,33.479838,-90.339421
Iuka,MS,34.808891,-88.198289
Jackson,MS,32.293502,-90.186655
Jayess,MS,31.403577,-90.186386
Jonestown,MS,34.319444,-90.455556
Kilmichael,MS,33.416476,-89.569577
Kiln,MS,30.408889,-89.435
Kokomo,MS,31.177688,-89.982419
Kosciusko,MS,33.0446,-89.572351
Lake,MS,32.345909,-89.341354
Lake Cormorant,MS,34.893733,-90.160795
Lakeshore,MS,30.246389,-89.435833
Lamar,MS,34.927072,-89.31633
Lambert,MS,34.183719,-90.262991
Lauderdale,MS,32.502186,-88.495569
Laurel,MS,31.705444,-89.131155
Lawrence,MS,32.287614,-89.272432
Leakesville,MS,31.123825,-88.559546
Leland,MS,33.410025,-90.892801
Lena,MS,32.644588,-89.549435
Lexington,MS,33.125043,-90.055674
Liberty,MS,31.138427,-90.713349
Little Rock,MS,32.540288,-89.181382
Long Beach,MS,30.359756,-89.164577
Lorman,MS,31.838257,-91.095691
Louin,MS,32.099713,-89.219935
Louise,MS,32.991945,-90.589321
Louisville,MS,33.105824,-89.028653
Lucedale,MS,30.866722,-88.593391
Ludlow,MS,32.571667,-89.712778
Lula,MS,34.453056,-90.478611
Lumberton,MS,31.053356,-89.454254
Lyon,MS,34.247369,-90.498147
Maben,MS,33.526179,-89.065887
Macon,MS,33.102674,-88.578093
Madden,MS,32.708665,-89.381701
Madison,MS,32.467065,-90.108744
Magee,MS,31.849513,-89.750325
Magnolia,MS,31.121745,-90.48311
Mantachie,MS,34.358677,-88.496034
Mantee,MS,33.665493,-89.122906
Marietta,MS,34.501089,-88.449764
Marion,MS,32.417222,-88.647778
Marks,MS,34.260735,-90.281602
Mathiston,MS,33.541493,-89.127479
Mayersville,MS,32.901276,-91.028628
Mayhew,MS,33.484722,-88.634444
Mc Adams,MS,33.040556,-89.655278
Mc Call Creek,MS,31.490772,-90.783581
Mc Carley,MS,33.586383,-89.851281
Mc Cool,MS,33.163206,-89.326806
Mc Henry,MS,30.697463,-89.153631
Mc Lain,MS,31.078449,-88.81947
Mc Neill,MS,30.7075,-89.685556
Mccomb,MS,31.221594,-90.432449
Meadville,MS,31.428489,-90.857835
Mendenhall,MS,31.949425,-89.809494
Meridian,MS,32.357441,-88.655973
Merigold,MS,33.837252,-90.725571
Metcalfe,MS,33.453889,-91.007222
Michigan City,MS,34.931849,-89.136173
Midnight,MS,33.049444,-90.573333
Minter City,MS,33.751525,-90.31327
Mississippi State,MS,33.459444,-88.790833
Mize,MS,31.847285,-89.574135
Money,MS,33.651111,-90.209167
Monticello,MS,31.523776,-90.12796
Montpelier,MS,33.717778,-88.947778
Mooreville,MS,34.280792,-88.59504
Moorhead,MS,33.478325,-90.51425
Morgan City,MS,33.380556,-90.350278
Morton,MS,32.436105,-89.551222
Moselle,MS,31.483626,-89.320633
Moss,MS,31.815,-89.177778
Moss Point,MS,30.411389,-88.534444
Mound Bayou,MS,33.886023,-90.730247
Mount Olive,MS,31.734582,-89.672387
Mount Pleasant,MS,34.9364,-89.5321
Myrtle,MS,34.540209,-89.115701
Natchez,MS,31.54924,-91.364214
Neely,MS,31.179325,-88.71983
Nesbit,MS,34.899189,-90.012199
Nettleton,MS,34.082065,-88.605201
New Albany,MS,34.485051,-89.003058
New Augusta,MS,31.130907,-89.028611
New Site,MS,34.561693,-88.435021
Newhebron,MS,31.73004,-90.01526
Newton,MS,32.324448,-89.183951
Nicholson,MS,30.476944,-89.693611
North Carrollton,MS,33.518056,-89.920556
Noxapater,MS,32.97895,-89.122076
Oak Vale,MS,31.441953,-89.98273
Oakland,MS,34.075552,-89.887748
Ocean Springs,MS,30.440433,-88.780099
Okolona,MS,33.989015,-88.759843
Olive Branch,MS,34.94414,-89.854427
Osyka,MS,31.021747,-90.478977
Ovett,MS,31.47377,-89.039613
Oxford,MS,34.354354,-89.49692
Pace,MS,33.791389,-90.856944
Pachuta,MS,32.008105,-88.865293
Panther Burn,MS,33.066111,-90.868333
Parchman,MS,33.917778,-90.496389
Paris,MS,34.176817,-89.421408
Pascagoula,MS,30.530301,-88.516472
Pass Christian,MS,30.398918,-89.284269
Pattison,MS,31.851025,-90.828306
Paulding,MS,32.016744,-89.058441
Pearl,MS,32.276837,-90.102714
Pearlington,MS,30.246389,-89.611111
Pelahatchie,MS,32.317994,-89.79135
Perkinston,MS,30.76686,-89.139985
Petal,MS,31.347181,-89.222239
Pheba,MS,33.596056,-88.951842
Philadelphia,MS,32.757224,-89.115371
Philipp,MS,33.757391,-90.209086
Picayune,MS,30.541796,-89.691021
Pickens,MS,32.890519,-89.973707
Piney Woods,MS,32.0625,-89.992778
Pinola,MS,31.827732,-90.008775
Pittsboro,MS,33.944326,-89.337622
Plantersville,MS,34.201073,-88.633456
Pocahontas,MS,32.474167,-90.286111
Pontotoc,MS,34.217004,-88.986829
Pope,MS,34.190559,-90.002735
Poplarville,MS,30.852362,-89.564751
Port Gibson,MS,31.926604,-91.02303
Porterville,MS,32.636833,-88.498425
Potts Camp,MS,34.604742,-89.315073
Prairie,MS,33.795113,-88.633463
Prentiss,MS,31.605655,-89.873497
Preston,MS,32.853659,-88.813013
Puckett,MS,32.080833,-89.775833
Pulaski,MS,32.270845,-89.650521
Purvis,MS,31.149562,-89.462301
Quitman,MS,32.066845,-88.678803
Raleigh,MS,32.05084,-89.508818
Randolph,MS,34.178943,-89.163625
Raymond,MS,32.23922,-90.424088
Red Banks,MS,34.875039,-89.519839
Redwood,MS,32.486699,-90.785899
Rena Lara,MS,34.149722,-90.780278
Richland,MS,32.215224,-90.156231
Richton,MS,31.343364,-88.910079
Ridgeland,MS,32.412165,-90.120697
Rienzi,MS,34.796789,-88.579454
Ripley,MS,34.750912,-88.923973
Robinsonville,MS,34.809329,-90.305174
Rolling Fork,MS,32.873317,-90.883274
Rome,MS,33.963056,-90.478333
Rose Hill,MS,32.148931,-89.001053
Rosedale,MS,33.843166,-90.992289
Roxie,MS,31.504043,-91.062475
Ruleville,MS,33.724052,-90.552657
Ruth,MS,31.379495,-90.286673
Sallis,MS,33.000981,-89.755182
Saltillo,MS,34.383128,-88.66736
Sandersville,MS,31.786389,-89.032222
Sandhill,MS,32.4875,-89.880278
Sandy Hook,MS,31.047904,-89.818343
Sarah,MS,34.611981,-90.138193
Sardis,MS,34.427573,-89.922083
Satartia,MS,32.612515,-90.596458
Saucier,MS,30.596082,-89.147729
Schlater,MS,33.624439,-90.361976
Scobey,MS,33.92526,-89.891019
Scooba,MS,32.840197,-88.488272
Scott,MS,33.591667,-91.074167
Sebastopol,MS,32.572778,-89.335
Seminary,MS,31.528485,-89.481585
Senatobia,MS,34.632306,-89.885501
Shannon,MS,34.121035,-88.734206
Sharon,MS,32.658333,-89.936111
Shaw,MS,33.587388,-90.814275
Shelby,MS,33.949058,-90.762461
Sherard,MS,34.215556,-90.706111
Sherman,MS,34.359167,-88.841111
Shubuta,MS,31.903082,-88.725866
Shuqualak,MS,32.976933,-88.559393
Sibley,MS,31.379167,-91.398611
Sidon,MS,33.40946,-90.177937
Silver City,MS,33.05071,-90.492798
Silver Creek,MS,31.575535,-90.017332
Slate Spring,MS,33.855278,-89.311389
Sledge,MS,34.382347,-90.20904
Smithdale,MS,31.367203,-90.675236
Smithville,MS,34.064813,-88.390027
Sontag,MS,31.645313,-90.180125
Soso,MS,31.75941,-89.308223
Southaven,MS,34.977074,-89.999173
Star,MS,32.093889,-90.046111
Starkville,MS,33.450125,-88.817637
State Line,MS,31.391619,-88.51711
Steens,MS,33.56708,-88.327755
Stennis Space Center,MS,30.3086,-89.33
Stewart,MS,33.510097,-89.479
Stoneville,MS,33.423889,-90.915
Stonewall,MS,32.156396,-88.774827
Stringer,MS,31.844721,-89.262144
Sturgis,MS,33.35702,-89.04727
Summit,MS,31.29752,-90.465427
Sumner,MS,33.970833,-90.368611
Sumrall,MS,31.359972,-89.577723
Sunflower,MS,33.584696,-90.638732
Swan Lake,MS,34.006667,-90.056667
Swiftown,MS,33.305556,-90.425
Taylor,MS,34.284878,-89.627278
Taylorsville,MS,31.839388,-89.404875
Tchula,MS,33.162388,-90.250012
Terry,MS,32.114683,-90.324143
Thaxton,MS,34.313563,-89.151468
Thomastown,MS,32.863889,-89.669444
Tie Plant,MS,33.741389,-89.79
Tillatoba,MS,33.985229,-89.894461
Tinsley,MS,32.731944,-90.460278
Tiplersville,MS,34.90294,-88.915684
Tippo,MS,33.911944,-90.180556
Tishomingo,MS,34.647753,-88.219395
Toccopola,MS,34.255556,-89.234444
Toomsuba,MS,32.429583,-88.489225
Tougaloo,MS,32.3975,-90.158889
Trebloc,MS,33.841111,-88.830278
Tremont,MS,34.233516,-88.239212
Tula,MS,34.232778,-89.362222
Tunica,MS,34.688355,-90.368515
Tupelo,MS,34.253834,-88.720853
Tutwiler,MS,33.98195,-90.375341
Tylertown,MS,31.146552,-90.116918
Union,MS,32.537329,-89.049522
Union Church,MS,31.710474,-90.825922
University,MS,34.364513,-89.582742
Utica,MS,32.122897,-90.604724
Vaiden,MS,33.33433,-89.757023
Valley Park,MS,32.632258,-90.854209
Van Vleet,MS,33.986944,-88.900278
Vance,MS,34.093639,-90.375246
Vancleave,MS,30.535,-88.703333
Vardaman,MS,33.919042,-89.192117
Vaughan,MS,32.817424,-90.085477
Verona,MS,34.194167,-88.719722
Vicksburg,MS,32.325824,-90.85065
Victoria,MS,34.846111,-89.618056
Vossburg,MS,31.972301,-88.969598
Walls,MS,34.964051,-90.120789
Walnut,MS,34.952732,-88.905337
Walnut Grove,MS,32.613418,-89.410538
Walthall,MS,33.607222,-89.277222
Washington,MS,31.578611,-91.299167
Water Valley,MS,34.152466,-89.637986
Waterford,MS,34.640248,-89.468298
Waveland,MS,30.29138,-89.383679
Waynesboro,MS,31.675447,-88.678221
Wayside,MS,33.261023,-91.024801
Webb,MS,33.947222,-90.344167
Weir,MS,33.264464,-89.280419
Wesson,MS,31.690055,-90.413106
West,MS,33.1883,-89.769526
West Point,MS,33.626496,-88.68226
Wheeler,MS,34.580278,-88.6075
Whitfield,MS,32.235278,-90.071944
Wiggins,MS,30.86095,-89.132369
Winona,MS,33.485753,-89.727655
Winstonville,MS,33.91,-90.751389
Winterville,MS,33.501667,-91.058333
Woodland,MS,33.80661,-89.025557
Woodville,MS,31.145913,-91.307596
Yazoo City,MS,32.85937,-90.403145
Absarokee,MT,45.515356,-109.469171
Acton,MT,45.936997,-108.680975
Alberton,MT,46.98061,-114.492139
Alder,MT,45.323889,-112.106389
Alzada,MT,45.156244,-104.261747
Anaconda,MT,46.129863,-112.97388
Angela,MT,46.771929,-106.315732
Antelope,MT,48.696813,-104.452883
Arlee,MT,47.186035,-114.075978
Ashland,MT,45.58275,-106.279722
Augusta,MT,47.453739,-112.388304
Avon,MT,46.597222,-112.601111
Babb,MT,48.878781,-113.368132
Bainville,MT,48.157989,-104.199532
Baker,MT,46.355219,-104.266707
Ballantine,MT,45.954699,-108.123133
Basin,MT,46.271389,-112.262778
Bearcreek,MT,45.15226,-109.044704
Belfry,MT,45.049827,-109.078777
Belgrade,MT,45.780126,-111.143927
Belt,MT,47.38211,-110.908099
Biddle,MT,45.256977,-105.290138
Big Arm,MT,47.758514,-114.207049
Big Sandy,MT,48.149677,-110.07762
Big Sky,MT,45.284722,-111.3675
Big Timber,MT,45.82827,-109.963094
Bigfork,MT,48.039725,-114.01993
Bighorn,MT,46.238286,-107.205942
Billings,MT,45.774489,-108.500452
Birney,MT,45.286204,-106.509496
Black Eagle,MT,47.526197,-111.276366
Bloomfield,MT,47.340813,-104.878235
Bonner,MT,46.860138,-113.746254
Boulder,MT,46.230647,-112.113757
Box Elder,MT,48.284066,-109.820548
Boyd,MT,45.457778,-109.065833
Boyes,MT,45.490003,-104.884118
Bozeman,MT,45.669269,-111.043057
Brady,MT,48.031244,-111.755013
Bridger,MT,45.285682,-108.908217
Broadus,MT,45.46057,-105.424968
Broadview,MT,46.082101,-108.809062
Brockton,MT,48.210063,-104.85479
Brockway,MT,47.248497,-105.777649
Browning,MT,48.54926,-113.019697
Brusett,MT,47.342341,-107.599864
Buffalo,MT,46.805593,-109.723122
Busby,MT,45.554139,-106.872311
Butte,MT,45.991579,-112.517807
Bynum,MT,47.990017,-112.276177
Cameron,MT,45.139021,-111.650778
Canyon Creek,MT,46.762662,-112.279496
Capitol,MT,45.473162,-104.146212
Cardwell,MT,45.894071,-111.780946
Carter,MT,47.780964,-110.978593
Cascade,MT,47.29117,-111.722321
Charlo,MT,47.433449,-114.15931
Chester,MT,48.454125,-110.97982
Chinook,MT,48.57985,-109.22246
Choteau,MT,47.837951,-112.202136
Circle,MT,47.426389,-105.614771
Clancy,MT,46.474492,-111.992565
Clinton,MT,46.767281,-113.703764
Clyde Park,MT,45.886944,-110.603056
Coffee Creek,MT,47.339642,-110.052784
Cohagen,MT,47.126296,-106.498065
Colstrip,MT,45.884167,-106.623056
Columbia Falls,MT,48.353394,-114.178394
Columbus,MT,45.626171,-109.257126
Condon,MT,47.509696,-113.707477
Conner,MT,45.912762,-114.179966
Conrad,MT,48.178346,-111.939665
Cooke City,MT,45.016667,-109.933333
Coram,MT,48.418056,-114.045278
Corvallis,MT,46.314193,-114.095995
Crane,MT,47.575833,-104.261944
Crow Agency,MT,45.629594,-107.497251
Culbertson,MT,48.149536,-104.513212
Custer,MT,46.13019,-107.59585
Cut Bank,MT,48.660284,-112.365354
Dagmar,MT,48.609337,-104.240123
Darby,MT,46.028033,-114.193784
Dayton,MT,47.860749,-114.280918
De Borgia,MT,47.375833,-115.345
Decker,MT,45.179698,-106.87206
Deer Lodge,MT,46.38807,-112.747589
Dell,MT,44.95877,-112.950401
Denton,MT,47.319081,-109.878877
Dillon,MT,45.23394,-112.640452
Divide,MT,45.716055,-112.719551
Dixon,MT,47.31313,-114.30557
Dodson,MT,48.207526,-108.629967
Drummond,MT,46.664676,-113.242649
Dupuyer,MT,48.1925,-112.498611
Dutton,MT,47.860082,-111.689967
East Glacier Park,MT,48.45998,-113.317304
East Helena,MT,46.597324,-111.905089
Edgar,MT,45.464722,-108.851667
Ekalaka,MT,45.88054,-104.503958
Elliston,MT,46.562222,-112.43
Elmo,MT,47.818541,-114.343938
Emigrant,MT,45.127557,-110.798928
Ennis,MT,45.354456,-111.687033
Essex,MT,48.494028,-113.946678
Ethridge,MT,48.557778,-112.119722
Eureka,MT,48.842766,-115.004938
Fairfield,MT,47.614255,-112.001502
Fairview,MT,47.891598,-104.230194
Fallon,MT,46.786632,-105.116055
